type,query,func_name,plantime,estcost,exectime,cost ratio,time ratio
" derived from q75, udf in predicate, no improv using result cache","EXPLAIN ANALYZE  WITH all_sales AS (SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, Sum(sales_cnt) AS sales_cnt, Sum(sales_amt) AS sales_amt FROM   (SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, cs_quantity - COALESCE(cr_return_quantity, 0)        AS sales_cnt, cs_ext_sales_price - COALESCE(cr_return_amount, 0.0) AS sales_amt FROM   catalog_sales JOIN item ON i_item_sk = cs_item_sk JOIN date_dim ON d_date_sk = cs_sold_date_sk LEFT JOIN catalog_returns ON ( cs_order_number = cr_order_number AND cs_item_sk = cr_item_sk ) WHERE  i_category = 'Men' UNION SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, ss_quantity - COALESCE(sr_return_quantity, 0)     AS sales_cnt, ss_ext_sales_price - COALESCE(sr_return_amt, 0.0) AS sales_amt FROM   store_sales JOIN item ON i_item_sk = ss_item_sk JOIN date_dim ON d_date_sk = ss_sold_date_sk LEFT JOIN store_returns ON ( ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk ) WHERE  i_category = 'Men' and sudf_max_null(ss_sales_price, i_current_price, sr_refunded_cash) > i_current_price UNION SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, ws_quantity - COALESCE(wr_return_quantity, 0)     AS sales_cnt, ws_ext_sales_price - COALESCE(wr_return_amt, 0.0) AS sales_amt FROM   web_sales JOIN item ON i_item_sk = ws_item_sk JOIN date_dim ON d_date_sk = ws_sold_date_sk LEFT JOIN web_returns ON ( ws_order_number = wr_order_number AND ws_item_sk = wr_item_sk ) WHERE  i_category = 'Men' and sudf_max_null(ws_sales_price, i_current_price, wr_return_amt_inc_tax) > i_current_price) sales_detail GROUP  BY d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id) SELECT prev_yr.d_year                        AS prev_year, curr_yr.d_year                        AS year1, curr_yr.i_brand_id, curr_yr.i_class_id, curr_yr.i_category_id, curr_yr.i_manufact_id, prev_yr.sales_cnt                     AS prev_yr_cnt, curr_yr.sales_cnt                     AS curr_yr_cnt, curr_yr.sales_cnt - prev_yr.sales_cnt AS sales_cnt_diff, curr_yr.sales_amt - prev_yr.sales_amt AS sales_amt_diff FROM   all_sales curr_yr, all_sales prev_yr WHERE  curr_yr.i_brand_id = prev_yr.i_brand_id AND curr_yr.i_class_id = prev_yr.i_class_id AND curr_yr.i_category_id = prev_yr.i_category_id AND curr_yr.i_manufact_id = prev_yr.i_manufact_id AND curr_yr.d_year = 2002 AND prev_yr.d_year = 2002 - 1 AND Cast(curr_yr.sales_cnt AS DECIMAL(17, 2)) / Cast(prev_yr.sales_cnt AS DECIMAL(17, 2)) < 0.9 ORDER  BY sales_cnt_diff LIMIT 100",sudf_max_null,7.576,181498.1,4174.039,1.558472512935397,1.9161106704241784
" derived from q75, udf in predicates, no improv using result cache","EXPLAIN ANALYZE WITH all_sales AS (SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, Sum(sales_cnt) AS sales_cnt, Sum(sales_amt) AS sales_amt FROM   (SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, cs_quantity - COALESCE(cr_return_quantity, 0)        AS sales_cnt, cs_ext_sales_price - COALESCE(cr_return_amount, 0.0) AS sales_amt FROM   catalog_sales JOIN item ON i_item_sk = cs_item_sk JOIN date_dim ON d_date_sk = cs_sold_date_sk LEFT JOIN catalog_returns ON ( cs_order_number = cr_order_number AND cs_item_sk = cr_item_sk ) WHERE  i_category = 'Men' and sudf_max(cs_sales_price, i_current_price, cr_refunded_cash) > i_current_price UNION SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, ss_quantity - COALESCE(sr_return_quantity, 0)     AS sales_cnt, ss_ext_sales_price - COALESCE(sr_return_amt, 0.0) AS sales_amt FROM   store_sales JOIN item ON i_item_sk = ss_item_sk JOIN date_dim ON d_date_sk = ss_sold_date_sk LEFT JOIN store_returns ON ( ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk ) WHERE  i_category = 'Men' and sudf_max(ss_sales_price, i_current_price, sr_refunded_cash) > i_current_price UNION SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, ws_quantity - COALESCE(wr_return_quantity, 0)     AS sales_cnt, ws_ext_sales_price - COALESCE(wr_return_amt, 0.0) AS sales_amt FROM   web_sales JOIN item ON i_item_sk = ws_item_sk JOIN date_dim ON d_date_sk = ws_sold_date_sk LEFT JOIN web_returns ON ( ws_order_number = wr_order_number AND ws_item_sk = wr_item_sk ) WHERE  i_category = 'Men' and sudf_max(ws_sales_price, i_current_price, wr_return_amt_inc_tax) > i_current_price) sales_detail GROUP  BY d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id) SELECT prev_yr.d_year                        AS prev_year, curr_yr.d_year                        AS year1, curr_yr.i_brand_id, curr_yr.i_class_id, curr_yr.i_category_id, curr_yr.i_manufact_id, prev_yr.sales_cnt                     AS prev_yr_cnt, curr_yr.sales_cnt                     AS curr_yr_cnt, curr_yr.sales_cnt - prev_yr.sales_cnt AS sales_cnt_diff, curr_yr.sales_amt - prev_yr.sales_amt AS sales_amt_diff FROM   all_sales curr_yr, all_sales prev_yr WHERE  curr_yr.i_brand_id = prev_yr.i_brand_id AND curr_yr.i_class_id = prev_yr.i_class_id AND curr_yr.i_category_id = prev_yr.i_category_id AND curr_yr.i_manufact_id = prev_yr.i_manufact_id AND curr_yr.d_year = 2002 AND prev_yr.d_year = 2002 - 1 AND Cast(curr_yr.sales_cnt AS DECIMAL(17, 2)) / Cast(prev_yr.sales_cnt AS DECIMAL(17, 2)) < 0.9 ORDER  BY sales_cnt_diff LIMIT 100",sudf_max,5.539,261466.63,9132.569666666668,1.0,1.0
" derived from q75, udf in predicates, no improv using result cache","EXPLAIN ANALYZE  WITH all_sales AS (SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, Sum(sales_cnt) AS sales_cnt, Sum(sales_amt) AS sales_amt FROM   (SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, cs_quantity - COALESCE(cr_return_quantity, 0)        AS sales_cnt, cs_ext_sales_price - COALESCE(cr_return_amount, 0.0) AS sales_amt FROM   catalog_sales JOIN item ON i_item_sk = cs_item_sk JOIN date_dim ON d_date_sk = cs_sold_date_sk LEFT JOIN catalog_returns ON ( cs_order_number = cr_order_number AND cs_item_sk = cr_item_sk ) WHERE  i_category = 'Men' and sudf_max_null(cs_sales_price, i_current_price, cr_refunded_cash) > i_current_price UNION SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, ss_quantity - COALESCE(sr_return_quantity, 0)     AS sales_cnt, ss_ext_sales_price - COALESCE(sr_return_amt, 0.0) AS sales_amt FROM   store_sales JOIN item ON i_item_sk = ss_item_sk JOIN date_dim ON d_date_sk = ss_sold_date_sk LEFT JOIN store_returns ON ( ss_ticket_number = sr_ticket_number AND ss_item_sk = sr_item_sk ) WHERE  i_category = 'Men' and sudf_max_null(ss_sales_price, i_current_price, sr_refunded_cash) > i_current_price UNION SELECT d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id, ws_quantity - COALESCE(wr_return_quantity, 0)     AS sales_cnt, ws_ext_sales_price - COALESCE(wr_return_amt, 0.0) AS sales_amt FROM   web_sales JOIN item ON i_item_sk = ws_item_sk JOIN date_dim ON d_date_sk = ws_sold_date_sk LEFT JOIN web_returns ON ( ws_order_number = wr_order_number AND ws_item_sk = wr_item_sk ) WHERE  i_category = 'Men' and sudf_max_null(ws_sales_price, i_current_price, wr_return_amt_inc_tax) > i_current_price) sales_detail GROUP  BY d_year, i_brand_id, i_class_id, i_category_id, i_manufact_id) SELECT prev_yr.d_year                        AS prev_year, curr_yr.d_year                        AS year1, curr_yr.i_brand_id, curr_yr.i_class_id, curr_yr.i_category_id, curr_yr.i_manufact_id, prev_yr.sales_cnt                     AS prev_yr_cnt, curr_yr.sales_cnt                     AS curr_yr_cnt, curr_yr.sales_cnt - prev_yr.sales_cnt AS sales_cnt_diff, curr_yr.sales_amt - prev_yr.sales_amt AS sales_amt_diff FROM   all_sales curr_yr, all_sales prev_yr WHERE  curr_yr.i_brand_id = prev_yr.i_brand_id AND curr_yr.i_class_id = prev_yr.i_class_id AND curr_yr.i_category_id = prev_yr.i_category_id AND curr_yr.i_manufact_id = prev_yr.i_manufact_id AND curr_yr.d_year = 2002 AND prev_yr.d_year = 2002 - 1 AND Cast(curr_yr.sales_cnt AS DECIMAL(17, 2)) / Cast(prev_yr.sales_cnt AS DECIMAL(17, 2)) < 0.9 ORDER  BY sales_cnt_diff LIMIT 100",sudf_max_null,6.882,115081.76,3854.441666666667,2.272007570965199,2.369362531970692
" derived from q13, udf in projection, no difference using cache","EXPLAIN ANALYZE SELECT Avg(ss_quantity), Avg(ss_ext_sales_price), Avg(ss_ext_wholesale_cost), Sum(ss_ext_wholesale_cost), sudf_1_totalLargePurchases(ca_state, 1000, d_year, d_qoy) FROM   store_sales, store, customer_demographics, household_demographics, customer_address, date_dim WHERE  s_store_sk = ss_store_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND ( ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'U' AND cd_education_status = 'Advanced Degree' AND ss_sales_price BETWEEN 100.00 AND 150.00 AND hd_dep_count = 3 ) OR ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'M' AND cd_education_status = 'Primary' AND ss_sales_price BETWEEN 50.00 AND 100.00 AND hd_dep_count = 1 ) OR ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'D' AND cd_education_status = 'Secondary' AND ss_sales_price BETWEEN 150.00 AND 200.00 AND hd_dep_count = 1 ) ) AND ( ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'AZ', 'NE', 'IA' ) AND ss_net_profit BETWEEN 100 AND 200 ) OR ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'MS', 'CA', 'NV' ) AND ss_net_profit BETWEEN 150 AND 300 ) OR ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'GA', 'TX', 'NJ' ) AND ss_net_profit BETWEEN 50 AND 250 ) ) group by ca_state, d_year, d_qoy",sudf_1_totalLargePurchases,4.693,170930.57,13112.855333333331,1.0,1.0
" derived from q13, udf in projection, no difference using cache","EXPLAIN ANALYZE  SELECT Avg(ss_quantity), Avg(ss_ext_sales_price), Avg(ss_ext_wholesale_cost), Sum(ss_ext_wholesale_cost), sudf_1_totalLargePurchases_null(ca_state, 1000, d_year, d_qoy) FROM   store_sales, store, customer_demographics, household_demographics, customer_address, date_dim WHERE  s_store_sk = ss_store_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND ( ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'U' AND cd_education_status = 'Advanced Degree' AND ss_sales_price BETWEEN 100.00 AND 150.00 AND hd_dep_count = 3 ) OR ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'M' AND cd_education_status = 'Primary' AND ss_sales_price BETWEEN 50.00 AND 100.00 AND hd_dep_count = 1 ) OR ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'D' AND cd_education_status = 'Secondary' AND ss_sales_price BETWEEN 150.00 AND 200.00 AND hd_dep_count = 1 ) ) AND ( ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'AZ', 'NE', 'IA' ) AND ss_net_profit BETWEEN 100 AND 200 ) OR ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'MS', 'CA', 'NV' ) AND ss_net_profit BETWEEN 150 AND 300 ) OR ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'GA', 'TX', 'NJ' ) AND ss_net_profit BETWEEN 50 AND 250 ) ) group by ca_state, d_year, d_qoy",sudf_1_totalLargePurchases_null,5.229,170930.57,12630.838666666668,1.0,1.0381618892764997
" derived from q91, udf in filter predicate, significant difference using cache","EXPLAIN ANALYZE SELECT cc_call_center_id Call_Center, cc_name           Call_Center_Name, cc_manager        Manager, Sum(cr_net_loss)  Returns_Loss FROM   call_center, catalog_returns, date_dim, customer, customer_address, customer_demographics, household_demographics WHERE  cr_call_center_sk = cc_call_center_sk AND cr_returned_date_sk = d_date_sk AND cr_returning_customer_sk = c_customer_sk AND cd_demo_sk = c_current_cdemo_sk AND hd_demo_sk = c_current_hdemo_sk AND ca_address_sk = c_current_addr_sk AND d_year = 1999 AND d_moy = 12 AND ( ( cd_marital_status = 'M' AND cd_education_status = 'Unknown' ) OR ( cd_marital_status = 'W' AND cd_education_status = 'Advanced Degree' ) ) AND hd_buy_potential LIKE 'Unknown%' AND ca_gmt_offset = -7 AND sudf_1_totalLargePurchases(ca_state, 1000, d_year, d_qoy) > 100 GROUP  BY cc_call_center_id, cc_name, cc_manager, cd_marital_status, cd_education_status ORDER  BY Sum(cr_net_loss) DESC",sudf_1_totalLargePurchases,5.179,8885.31,91386.21266666666,1.0,1.0
" derived from q91, udf in filter predicate, significant difference using cache","EXPLAIN ANALYZE  SELECT cc_call_center_id Call_Center, cc_name           Call_Center_Name, cc_manager        Manager, Sum(cr_net_loss)  Returns_Loss FROM   call_center, catalog_returns, date_dim, customer, customer_address, customer_demographics, household_demographics WHERE  cr_call_center_sk = cc_call_center_sk AND cr_returned_date_sk = d_date_sk AND cr_returning_customer_sk = c_customer_sk AND cd_demo_sk = c_current_cdemo_sk AND hd_demo_sk = c_current_hdemo_sk AND ca_address_sk = c_current_addr_sk AND d_year = 1999 AND d_moy = 12 AND ( ( cd_marital_status = 'M' AND cd_education_status = 'Unknown' ) OR ( cd_marital_status = 'W' AND cd_education_status = 'Advanced Degree' ) ) AND hd_buy_potential LIKE 'Unknown%' AND ca_gmt_offset = -7 AND sudf_1_totalLargePurchases_null(ca_state, 1000, d_year, d_qoy) > 100 GROUP  BY cc_call_center_id, cc_name, cc_manager, cd_marital_status, cd_education_status ORDER  BY Sum(cr_net_loss) DESC",sudf_1_totalLargePurchases_null,6.45,8885.31,99538.862,1.0,0.9180958153476444
" derived from q91, udf in filter predicate, big difference using cache","EXPLAIN ANALYZE SELECT cc_call_center_id Call_Center, cc_name           Call_Center_Name, cc_manager        Manager, Sum(cr_net_loss)  Returns_Loss FROM   call_center, catalog_returns, date_dim, customer, customer_address, customer_demographics, household_demographics WHERE  cr_call_center_sk = cc_call_center_sk AND cr_returned_date_sk = d_date_sk AND cr_returning_customer_sk = c_customer_sk AND cd_demo_sk = c_current_cdemo_sk AND hd_demo_sk = c_current_hdemo_sk AND ca_address_sk = c_current_addr_sk AND d_year = 1999 AND d_moy = 12 AND ( ( cd_marital_status = 'M' AND cd_education_status = 'Unknown' ) OR ( cd_marital_status = 'W' AND cd_education_status = 'Advanced Degree' ) ) AND hd_buy_potential LIKE 'Unknown%' AND ca_gmt_offset = -7 AND sudf_1_totalLargePurchases(ca_state, 1000, d_year, d_qoy) is not null AND sudf_1_totalLargePurchases(ca_state, 1000, d_year, d_qoy) > 100 GROUP  BY cc_call_center_id, cc_name, cc_manager, cd_marital_status, cd_education_status ORDER  BY Sum(cr_net_loss) DESC",sudf_1_totalLargePurchases,0.0,0.0,120000.0,1.0,1.0
" derived from q91, udf in filter predicate, big difference using cache","EXPLAIN ANALYZE  SELECT cc_call_center_id Call_Center, cc_name           Call_Center_Name, cc_manager        Manager, Sum(cr_net_loss)  Returns_Loss FROM   call_center, catalog_returns, date_dim, customer, customer_address, customer_demographics, household_demographics WHERE  cr_call_center_sk = cc_call_center_sk AND cr_returned_date_sk = d_date_sk AND cr_returning_customer_sk = c_customer_sk AND cd_demo_sk = c_current_cdemo_sk AND hd_demo_sk = c_current_hdemo_sk AND ca_address_sk = c_current_addr_sk AND d_year = 1999 AND d_moy = 12 AND ( ( cd_marital_status = 'M' AND cd_education_status = 'Unknown' ) OR ( cd_marital_status = 'W' AND cd_education_status = 'Advanced Degree' ) ) AND hd_buy_potential LIKE 'Unknown%' AND ca_gmt_offset = -7 AND sudf_1_totalLargePurchases_null(ca_state, 1000, d_year, d_qoy) is not null AND sudf_1_totalLargePurchases_null(ca_state, 1000, d_year, d_qoy) > 100 GROUP  BY cc_call_center_id, cc_name, cc_manager, cd_marital_status, cd_education_status ORDER  BY Sum(cr_net_loss) DESC",sudf_1_totalLargePurchases_null,0.0,0.0,120000.0,inf,inf
" derived from sqlprocbench, udf in projection, small improvement using result cache","EXPLAIN ANALYZE select c_customer_sk, sudf_13_maxPurchaseChannel(c_customer_sk, 2000, 2020) as channel from customer limit 10",sudf_13_maxPurchaseChannel,0.549,2.88,10457.227,1.0,1.0
" derived from sqlprocbench, udf in projection, small improvement using result cache","EXPLAIN ANALYZE  select c_customer_sk, sudf_13_maxPurchaseChannel_null(c_customer_sk, 2000, 2020) as channel from customer limit 10",sudf_13_maxPurchaseChannel_null,0.729,2.88,10775.402666666669,1.0,0.9704720392815638
" derived from q45, udf in projections, no difference using result cache","EXPLAIN ANALYZE SELECT ca_zip, ca_state, Sum(ws_sales_price), sudf_13_maxPurchaseChannel(c_customer_sk, 2000,2020) FROM   web_sales, customer, customer_address, date_dim, item WHERE  ws_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND ws_item_sk = i_item_sk AND ( Substr(ca_zip, 1, 5) IN ( '85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792' ) OR i_item_id IN (SELECT i_item_id FROM   item WHERE  i_item_sk IN ( 2, 3, 5, 7, 11, 13, 17, 19, 23, 29 )) ) AND ws_sold_date_sk = d_date_sk AND d_qoy = 1 AND d_year = 2000 GROUP  BY ca_zip, ca_state, c_customer_sk ORDER  BY ca_zip, ca_state LIMIT 10",sudf_13_maxPurchaseChannel,4.783,34405.69,11362.556333333334,1.0,1.0
" derived from q45, udf in projections, no difference using result cache","EXPLAIN ANALYZE  SELECT ca_zip, ca_state, Sum(ws_sales_price), sudf_13_maxPurchaseChannel_null(c_customer_sk, 2000,2020) FROM   web_sales, customer, customer_address, date_dim, item WHERE  ws_bill_customer_sk = c_customer_sk AND c_current_addr_sk = ca_address_sk AND ws_item_sk = i_item_sk AND ( Substr(ca_zip, 1, 5) IN ( '85669', '86197', '88274', '83405', '86475', '85392', '85460', '80348', '81792' ) OR i_item_id IN (SELECT i_item_id FROM   item WHERE  i_item_sk IN ( 2, 3, 5, 7, 11, 13, 17, 19, 23, 29 )) ) AND ws_sold_date_sk = d_date_sk AND d_qoy = 1 AND d_year = 2000 GROUP  BY ca_zip, ca_state, c_customer_sk ORDER  BY ca_zip, ca_state LIMIT 10",sudf_13_maxPurchaseChannel_null,4.918,34405.69,11061.562333333331,1.0,1.0272108035854008
" derived from q13, udf in projection, small difference using result cache","EXPLAIN ANALYZE SELECT Avg(ss_quantity), Avg(ss_ext_sales_price), Avg(ss_ext_wholesale_cost), Sum(ss_ext_wholesale_cost), sudf_13_maxPurchaseChannel(store_sales.ss_customer_sk, 2000,2020) mp FROM   store_sales, store, customer_demographics, household_demographics, customer_address, date_dim WHERE  s_store_sk = ss_store_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND ( ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'U' AND cd_education_status = 'Advanced Degree' AND ss_sales_price BETWEEN 100.00 AND 150.00 AND hd_dep_count = 3 ) OR ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'M' AND cd_education_status = 'Primary' AND ss_sales_price BETWEEN 50.00 AND 100.00 AND hd_dep_count = 1 ) OR ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'D' AND cd_education_status = 'Secondary' AND ss_sales_price BETWEEN 150.00 AND 200.00 AND hd_dep_count = 1 ) ) AND ( ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'AZ', 'NE', 'IA' ) AND ss_net_profit BETWEEN 100 AND 200 ) OR ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'MS', 'CA', 'NV' ) AND ss_net_profit BETWEEN 150 AND 300 ) OR ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'GA', 'TX', 'NJ' ) AND ss_net_profit BETWEEN 50 AND 250 ) ) GROUP BY mp",sudf_13_maxPurchaseChannel,5.695,170930.82,12061.121666666668,1.0,1.0
" derived from q13, udf in projection, small difference using result cache","EXPLAIN ANALYZE  SELECT Avg(ss_quantity), Avg(ss_ext_sales_price), Avg(ss_ext_wholesale_cost), Sum(ss_ext_wholesale_cost), sudf_13_maxPurchaseChannel_null(store_sales.ss_customer_sk, 2000,2020) mp FROM   store_sales, store, customer_demographics, household_demographics, customer_address, date_dim WHERE  s_store_sk = ss_store_sk AND ss_sold_date_sk = d_date_sk AND d_year = 2001 AND ( ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'U' AND cd_education_status = 'Advanced Degree' AND ss_sales_price BETWEEN 100.00 AND 150.00 AND hd_dep_count = 3 ) OR ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'M' AND cd_education_status = 'Primary' AND ss_sales_price BETWEEN 50.00 AND 100.00 AND hd_dep_count = 1 ) OR ( ss_hdemo_sk = hd_demo_sk AND cd_demo_sk = ss_cdemo_sk AND cd_marital_status = 'D' AND cd_education_status = 'Secondary' AND ss_sales_price BETWEEN 150.00 AND 200.00 AND hd_dep_count = 1 ) ) AND ( ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'AZ', 'NE', 'IA' ) AND ss_net_profit BETWEEN 100 AND 200 ) OR ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'MS', 'CA', 'NV' ) AND ss_net_profit BETWEEN 150 AND 300 ) OR ( ss_addr_sk = ca_address_sk AND ca_country = 'United States' AND ca_state IN ( 'GA', 'TX', 'NJ' ) AND ss_net_profit BETWEEN 50 AND 250 ) ) GROUP BY mp",sudf_13_maxPurchaseChannel_null,4.847,170930.82,12088.121,1.0,0.9977664573895868
 q92 (in 2 predicates) with null check,"EXPLAIN ANALYZE SELECT Sum(ws_ext_discount_amt) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_dateformat(d_Date_string) between '2000-05-04' and '2030-10-05' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND sudf_dateformat(d_Date_string) is not null AND    sudf_dateformat(d_Date_string) between '1981-08-09' and '2002-03-04' AND    d_date_sk = ws_sold_date_sk) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_dateformat,2.236,39346.04,2459.961333333333,1.0,1.0
 q92 (in 2 predicates) without null check,"EXPLAIN ANALYZE SELECT Sum(ws_ext_discount_amt) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_dateformat(d_Date_string) between '2000-05-04' and '2030-10-05' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND    sudf_dateformat(d_Date_string) between '1981-08-09' and '2002-03-04' AND    d_date_sk = ws_sold_date_sk) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_dateformat,2.29,39203.02,2142.9486666666667,1.0036481883283483,1.147932926064802
 q92 (in 1 predicates) with null check,"EXPLAIN ANALYZE SELECT Sum(ws_ext_discount_amt) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND sudf_dateformat(d_Date_string) is not null AND      sudf_dateformat(d_Date_string) between '2001-03-04' and '2002-03-04' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND    d_date_sk = ws_sold_date_sk) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_dateformat,1.686,36642.0,1051.3096666666668,1.0,1.0
 q92 (in 1 predicates) without null check,"EXPLAIN ANALYZE SELECT Sum(ws_ext_discount_amt) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_dateformat(d_Date_string) between '2001-03-04' and '2002-03-04' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND    d_date_sk = ws_sold_date_sk) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_dateformat,1.799,36588.75,1065.058,1.0014553653787024,0.9870914698229268
 q92 (in 1 predicate and 1 projection) with null check,"EXPLAIN ANALYZE SELECT Sum(ws_ext_discount_amt), sudf_dateformat(d_Date_string) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND sudf_dateformat(d_Date_string) is not null AND      sudf_dateformat(d_Date_string) between '1995-03-04' and '2002-03-04' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND sudf_dateformat(d_Date_string) is not null  and sudf_dateformat(d_Date_string) between '1901-03-04' and '2002-03-04' AND    d_date_sk = ws_sold_date_sk) GROUP BY sudf_dateformat(d_Date_string) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_dateformat,2.325,39399.81,2412.848,1.0,1.0
 q92 (in 1 predicate and 1 projection) without null check,"EXPLAIN ANALYZE SELECT Sum(ws_ext_discount_amt), sudf_dateformat(d_Date_string) FROM     web_sales , item , date_dim WHERE    i_manufact_id = 718 AND      i_item_sk = ws_item_sk AND      sudf_dateformat(d_Date_string) between '1995-03-04' and '2002-03-04' AND      d_date_sk = ws_sold_date_sk AND      ws_ext_discount_amt > ( SELECT 1.3 * avg(ws_ext_discount_amt) FROM   web_sales , date_dim WHERE  ws_item_sk = i_item_sk AND sudf_dateformat(d_Date_string) between '1901-03-04' and '2002-03-04' AND    d_date_sk = ws_sold_date_sk) GROUP BY sudf_dateformat(d_Date_string) ORDER BY sum(ws_ext_discount_amt) LIMIT 100",sudf_dateformat,2.365,39203.54,2130.104333333333,1.0050064356433115,1.1327370036491171
